Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
44,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,43
45,Private,Some-college,Divorced,Handlers-cleaners,White,Female,United-States,42
25,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,47
52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,34
20,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,76
28,Private,Some-college,Never-married,Other-service,White,Female,United-States,72
50,State-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,United-States,36
34,Private,Assoc-voc,Divorced,Tech-support,White,Female,United-States,44
28,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Other,Male,Puerto-Rico,44
41,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,67
28,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,27
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,47
32,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,40
41,Local-gov,Some-college,Divorced,Other-service,Black,Female,United-States,33
24,Private,HS-grad,Never-married,Handlers-cleaners,Black,Female,United-States,52
33,Private,Some-college,Divorced,Exec-managerial,White,Female,United-States,29
46,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,United-States,74
31,State-gov,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,72
35,Private,12th,Divorced,Craft-repair,White,Male,United-States,53
52,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,White,Male,Mexico,69
30,Private,11th,Never-married,Other-service,White,Female,United-States,34
34,Local-gov,11th,Separated,Machine-op-inspct,Black,Male,United-States,67
34,State-gov,HS-grad,Divorced,Transport-moving,White,Female,United-States,44
20,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,30
17,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,30
32,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,77
29,Private,HS-grad,Divorced,Farming-fishing,White,Male,United-States,73
33,Private,10th,Never-married,Craft-repair,White,Female,United-States,42
25,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,49
36,Federal-gov,Masters,Never-married,Prof-specialty,White,Male,United-States,65
23,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,Dominican-Republic,52
63,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,67
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,28
40,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,White,Female,United-States,64
30,Private,Assoc-acdm,Married-civ-spouse,Other-service,White,Female,United-States,72
27,Private,Some-college,Never-married,Craft-repair,Asian-Pac-Islander,Male,Philippines,50
33,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,49
34,Local-gov,HS-grad,Never-married,Farming-fishing,Black,Male,United-States,34
34,Local-gov,Some-college,Never-married,Protective-serv,White,Female,United-States,55
23,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,42
42,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Female,United-States,50
29,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,69
45,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,69
24,Federal-gov,HS-grad,Never-married,Armed-Forces,White,Male,United-States,76
44,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,71
27,Private,9th,Never-married,Craft-repair,White,Male,Mexico,72
20,Private,Some-college,Never-married,Sales,White,Male,United-States,35
44,Private,HS-grad,Widowed,Exec-managerial,Black,Female,United-States,49
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,United-States,27
20,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,26
19,Private,HS-grad,Never-married,Machine-op-inspct,Black,Female,United-States,51
45,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,47
60,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,77
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Female,United-States,58
40,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,United-States,50
30,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,United-States,51
38,Private,Some-college,Married-civ-spouse,Transport-moving,Black,Male,United-States,61
23,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,50
44,Private,Assoc-acdm,Never-married,Farming-fishing,White,Male,United-States,72
54,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Black,Male,United-States,52
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,39
50,Private,1st-4th,Married-spouse-absent,Craft-repair,White,Male,United-States,38
24,Private,Bachelors,Never-married,Tech-support,White,Female,United-States,50
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,26
52,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,35
38,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,67
49,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,41
30,Private,Bachelors,Married-civ-spouse,Tech-support,White,Female,United-States,59
60,Private,Some-college,Never-married,Prof-specialty,White,Male,United-States,76
35,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,74
30,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,69
67,Private,Assoc-voc,Divorced,Other-service,White,Female,United-States,51
46,Private,Bachelors,Never-married,Craft-repair,White,Female,United-States,34
17,Private,9th,Never-married,Other-service,White,Male,United-States,50
22,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,67
27,Private,10th,Never-married,Other-service,White,Male,United-States,49
23,Private,HS-grad,Never-married,Other-service,White,Female,United-States,62
33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,Portugal,64
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,77
28,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,39
41,Private,HS-grad,Married-spouse-absent,Craft-repair,White,Female,United-States,52
25,Private,Some-college,Married-spouse-absent,Adm-clerical,Black,Female,United-States,45
59,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,33
45,Local-gov,Bachelors,Divorced,Prof-specialty,White,Female,United-States,42
38,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,29
40,Private,HS-grad,Never-married,Other-service,White,Female,United-States,39
46,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,42
35,Private,Assoc-acdm,Never-married,Exec-managerial,White,Female,United-States,45
34,Private,HS-grad,Divorced,Prof-specialty,White,Female,United-States,35
33,Private,Bachelors,Never-married,Craft-repair,White,Male,United-States,48
41,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,30
20,Private,Some-college,Never-married,Machine-op-inspct,White,Male,United-States,28
23,Private,5th-6th,Never-married,Other-service,White,Male,El-Salvador,38
26,Private,Some-college,Never-married,Prof-specialty,White,Female,United-States,60
23,Local-gov,HS-grad,Never-married,Farming-fishing,White,Male,Poland,62
62,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,56
52,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,61
58,Private,Some-college,Divorced,Other-service,White,Female,France,55
25,Private,Bachelors,Never-married,Sales,White,Female,United-States,67
24,Private,Bachelors,Never-married,Exec-managerial,Black,Male,United-States,48
19,Private,Some-college,Never-married,Protective-serv,White,Male,United-States,51
43,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,47
47,Local-gov,HS-grad,Separated,Adm-clerical,Black,Female,United-States,26
39,Private,HS-grad,Divorced,Other-service,White,Female,United-States,68
49,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,White,Male,United-States,46
32,Private,Assoc-voc,Never-married,Craft-repair,White,Male,United-States,73
34,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,74
28,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,36
25,Private,Some-college,Never-married,Adm-clerical,Amer-Indian-Eskimo,Female,United-States,38
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,55
38,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,50
50,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,27
24,Local-gov,Some-college,Divorced,Handlers-cleaners,Black,Male,United-States,65
37,Local-gov,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,39
44,Private,Some-college,Divorced,Machine-op-inspct,White,Male,United-States,67
28,Private,Some-college,Married-civ-spouse,Sales,White,Female,United-States,50
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,30
74,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,69
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,57
44,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,59
44,Private,11th,Divorced,Machine-op-inspct,Other,Female,Puerto-Rico,58
26,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,31
36,Private,HS-grad,Married-civ-spouse,Other-service,Black,Male,United-States,34
41,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Female,United-States,37
67,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,26
39,Local-gov,12th,Married-civ-spouse,Tech-support,White,Male,United-States,58
57,Private,1st-4th,Widowed,Priv-house-serv,Black,Female,United-States,37
29,Private,Assoc-voc,Separated,Craft-repair,White,Male,United-States,69
31,Self-emp-inc,Bachelors,Never-married,Farming-fishing,White,Female,United-States,31
44,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,29
29,Private,Doctorate,Never-married,Prof-specialty,White,Male,United-States,77
30,Private,Some-college,Never-married,Handlers-cleaners,White,Female,United-States,35
27,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,35
27,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,60
32,Private,HS-grad,Never-married,Handlers-cleaners,White,Female,United-States,38
58,Private,10th,Married-civ-spouse,Other-service,White,Female,United-States,56
35,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,70
21,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,41
28,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,39
46,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,White,Male,United-States,29
36,Self-emp-not-inc,HS-grad,Separated,Other-service,White,Female,United-States,69
72,Private,11th,Widowed,Adm-clerical,White,Female,United-States,30
35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Female,United-States,26
33,Federal-gov,Assoc-voc,Divorced,Craft-repair,Black,Female,United-States,59
69,Private,11th,Never-married,Machine-op-inspct,White,Female,United-States,37
35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,29
34,Private,HS-grad,Married-civ-spouse,Tech-support,White,Female,United-States,36
30,Private,11th,Married-civ-spouse,Other-service,White,Male,Mexico,57
28,Private,Bachelors,Never-married,Transport-moving,White,Male,United-States,31
54,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,46
47,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,56
24,Private,HS-grad,Never-married,Handlers-cleaners,Black,Female,United-States,43
52,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,72
20,Private,HS-grad,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,United-States,27
43,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,60
45,Private,7th-8th,Separated,Other-service,White,Female,Mexico,70
29,Self-emp-not-inc,HS-grad,Separated,Craft-repair,White,Male,United-States,39
47,Private,Masters,Divorced,Exec-managerial,White,Male,United-States,26
24,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,77
51,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,United-States,70
17,Private,11th,Never-married,Sales,White,Male,United-States,65
37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,63
27,Private,Doctorate,Never-married,Prof-specialty,White,Female,United-States,38
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,62
36,Self-emp-not-inc,Assoc-acdm,Divorced,Sales,White,Female,United-States,52
58,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,66
26,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,28
57,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,31
59,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,56
27,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,33
31,Self-emp-not-inc,Bachelors,Never-married,Tech-support,White,Male,United-States,52
21,Private,Some-college,Never-married,Sales,White,Female,United-States,68
29,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,30
18,Private,11th,Never-married,Other-service,White,Male,United-States,26
52,Private,10th,Married-civ-spouse,Craft-repair,White,Male,United-States,70
57,Self-emp-inc,Bachelors,Divorced,Prof-specialty,White,Male,United-States,47
60,Private,7th-8th,Never-married,Transport-moving,White,Male,United-States,49
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,Canada,52
23,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,74
27,Private,HS-grad,Never-married,Sales,White,Male,United-States,61
42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,52
25,Private,Some-college,Never-married,Tech-support,White,Male,United-States,38
49,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,41
32,Private,Bachelors,Never-married,Tech-support,White,Male,United-States,66
19,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,61
60,Private,7th-8th,Divorced,Other-service,White,Female,United-States,62
42,Local-gov,9th,Married-civ-spouse,Other-service,White,Male,United-States,53
35,Self-emp-not-inc,Assoc-acdm,Never-married,Farming-fishing,White,Male,United-States,68
48,Private,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,62
51,Private,Masters,Married-civ-spouse,Craft-repair,White,Male,United-States,30
29,Private,HS-grad,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,United-States,29
36,Local-gov,HS-grad,Separated,Exec-managerial,Black,Male,United-States,63
17,Private,10th,Never-married,Other-service,White,Female,United-States,58
52,Private,Masters,Divorced,Prof-specialty,White,Female,United-States,58
24,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,71
24,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,76
26,Local-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,29
